id,name,state,city,county,localeCode,localeBucket,latitude,longitude,enrollment,teacherFte,studentTeacherRatio,perPupilSpending,schoolCount,sourceYear
0102850,Roanoke City,AL,Roanoke,Randolph County,32,Town,33.150495,-85.369258,1558,81.0,19.23,8496.15,4,2017-2018
0102880,Russell County,AL,Phenix City,Russell County,42,Rural,32.47306,-84.999981,3503,199.5,17.56,9371.11,8,2017-2018
0102910,Russellville City,AL,Russellville,Franklin County,32,Town,34.52606,-87.737623,2446,160.0,15.29,10206.87,5,2017-2018
0102940,Scottsboro City,AL,Scottsboro,Jackson County,32,Town,34.670394,-86.030583,2548,150.36,16.95,9686.03,6,2017-2018
0102970,Selma City,AL,Selma,Dallas County,32,Town,32.4292,-87.0243,3297,162.0,20.35,10004.25,12,2017-2018
0103000,Sheffield City,AL,Sheffield,Colbert County,23,Suburban,34.764331,-87.70139,1059,75.66,14.0,11659.11,4,2017-2018
0103030,Shelby County,AL,Columbiana,Shelby County,21,Suburban,33.180301,-86.602213,20539,1165.5,17.62,9803.2,31,2017-2018
0103062,St Clair County,AL,Ashville,St. Clair County,42,Rural,33.819,-86.2696,9229,496.63,18.58,8590.42,19,2017-2018
0103090,Sumter County,AL,Livingston,Sumter County,43,Rural,32.619641,-88.1949,1531,93.89,16.31,11305.03,6,2017-2018
0103120,Sylacauga City,AL,Sylacauga,Talladega County,32,Town,33.16894,-86.251201,2224,129.0,17.24,9800.36,4,2017-2018
0103150,Talladega City,AL,Talladega,Talladega County,41,Rural,33.4315,-86.1096,2016,119.7,16.84,10507.44,7,2017-2018
0103180,Talladega County,AL,Talladega,Talladega County,42,Rural,33.432428,-86.102472,7561,428.17,17.66,9488.03,18,2017-2018
0103210,Tallapoosa County,AL,Dadeville,Tallapoosa County,42,Rural,32.830264,-85.754307,2880,165.53,17.4,9660.42,6,2017-2018
0103240,Tallassee City,AL,Tallassee,Elmore County,41,Rural,32.5368,-85.8929,1812,103.0,17.59,9096.03,3,2017-2018
0103270,Tarrant City,AL,Tarrant,Jefferson County,21,Suburban,33.57261,-86.779999,1185,61.0,19.43,10802.53,3,2017-2018
0103300,Thomasville City,AL,Thomasville,Clarke County,33,Town,31.88773,-87.735221,1149,76.02,15.11,11146.21,3,2017-2018
0103330,Troy City,AL,Troy,Pike County,41,Rural,31.781294,-85.963529,1943,110.95,17.51,9443.64,4,2017-2018
0103360,Tuscaloosa City,AL,Tuscaloosa,Tuscaloosa County,13,Urban,33.2038,-87.5614,10575,638.0,16.58,11338.06,23,2017-2018
